,number_pca_components_class
0,5
1,9
2,9
3,8
4,10
5,10
6,10
7,9
8,9
9,9
10,9
11,9
12,8
13,4
14,6
15,8
16,9
17,8
18,6
19,9
20,8
21,8
22,6
23,3
24,8
25,8
26,8
27,9
28,9
29,8
30,10
31,7
32,9
33,9
34,8
35,9
36,6
37,7
38,6
39,7
40,9
41,9
42,7
43,7
44,8
45,5
46,7
47,8
48,10
49,10
50,9
51,9
52,9
53,9
54,9
55,8
56,9
57,10
58,9
59,9
60,6
61,9
62,8
63,8
64,9
65,9
66,8
67,9
68,7
69,8
70,7
71,6
72,7
73,8
74,8
75,9
76,9
77,7
78,9
79,9
80,9
81,7
82,7
83,6
84,8
85,7
86,8
87,9
88,9
89,10
90,6
91,10
92,10
93,7
94,8
95,8
96,7
97,9
98,10
99,9
100,9
101,6
102,9
103,8
104,8
105,6
106,8
107,10
108,8
109,7
110,8
111,7
112,7
113,7
114,10
115,8
116,6
117,9
118,9
119,9
120,7
121,7
122,9
123,8
124,5
125,9
126,8
127,9
128,7
129,9
130,7
131,8
132,7
133,5
134,8
135,9
136,8
137,7
138,7
139,9
140,8
141,9
142,9
143,9
144,9
145,8
146,8
147,9
148,5
149,8
150,8
151,9
152,9
153,8
154,6
155,9
156,9
157,7
158,9
159,8
160,9
161,8
162,8
163,7
164,9
165,8
166,5
167,8
168,9
169,7
170,7
171,9
172,8
173,6
174,9
175,8
176,8
177,6
178,5
179,7
180,7
181,6
182,5
183,6
184,4
185,8
186,4
187,4
188,5
189,5
190,5
191,5
192,4
193,6
194,5
195,7
196,6
197,6
198,5
199,7
