,number_pca_components_class
0,3
1,1
2,1
3,1
4,3
5,2
6,2
7,2
8,2
9,1
10,2
11,1
12,1
13,2
14,3
15,3
16,2
17,3
18,2
19,2
20,1
21,2
22,3
23,2
24,3
25,2
26,2
27,3
28,2
29,2
30,1
31,2
32,3
33,2
34,1
35,1
36,1
37,2
38,2
39,2
40,3
41,2
42,2
43,2
44,2
45,2
46,2
47,3
48,2
49,1
50,1
51,2
52,1
53,1
54,2
55,1
56,1
57,1
58,1
59,3
60,3
61,1
62,3
63,2
64,3
65,2
66,2
67,2
68,3
69,3
70,2
71,2
72,3
73,3
74,3
75,3
76,3
77,2
78,1
79,2
80,3
81,2
82,1
83,3
84,2
85,2
86,3
87,3
88,3
89,2
90,3
91,2
92,3
93,1
94,3
95,2
96,2
97,3
98,1
99,3
100,3
101,3
102,3
103,1
104,2
105,2
106,3
107,1
108,2
109,3
110,3
111,2
112,2
113,3
114,1
115,1
116,2
117,2
118,2
119,2
120,2
121,2
122,3
123,2
124,2
125,3
126,1
127,3
128,3
129,3
130,3
131,3
132,2
133,2
134,2
135,3
136,2
137,3
138,3
139,2
140,3
141,3
142,2
143,2
144,1
145,3
146,3
147,3
148,2
149,3
150,3
151,3
152,2
153,3
154,3
155,3
156,3
157,2
158,2
159,3
160,3
161,2
162,2
163,3
164,2
165,2
166,1
167,2
168,3
169,2
170,2
171,2
172,3
173,2
174,3
175,3
176,2
177,2
178,2
179,2
180,3
181,2
182,2
183,2
184,3
185,2
186,3
187,3
188,3
189,3
190,2
191,2
192,2
193,3
194,2
195,2
196,2
197,2
198,2
199,2
