,number_pca_components_class
0,12
1,20
2,21
3,24
4,24
5,24
6,27
7,25
8,25
9,23
10,28
11,23
12,21
13,10
14,17
15,26
16,28
17,26
18,20
19,23
20,24
21,25
22,22
23,9
24,24
25,22
26,24
27,26
28,23
29,25
30,24
31,25
32,24
33,24
34,22
35,24
36,21
37,23
38,24
39,24
40,28
41,28
42,25
43,24
44,19
45,15
46,20
47,24
48,24
49,23
50,23
51,25
52,24
53,24
54,24
55,23
56,23
57,22
58,22
59,26
60,18
61,20
62,25
63,23
64,28
65,22
66,25
67,29
68,19
69,27
70,19
71,22
72,26
73,26
74,24
75,25
76,27
77,22
78,27
79,29
80,26
81,23
82,19
83,21
84,23
85,27
86,24
87,25
88,30
89,28
90,16
91,24
92,26
93,20
94,19
95,25
96,25
97,23
98,24
99,28
100,26
101,21
102,29
103,20
104,23
105,22
106,25
107,23
108,22
109,23
110,26
111,19
112,19
113,25
114,27
115,20
116,20
117,27
118,23
119,22
120,24
121,21
122,28
123,24
124,21
125,26
126,21
127,26
128,20
129,26
130,25
131,26
132,25
133,17
134,25
135,25
136,25
137,26
138,21
139,27
140,26
141,29
142,24
143,22
144,29
145,20
146,21
147,26
148,18
149,26
150,24
151,28
152,27
153,19
154,20
155,28
156,25
157,25
158,28
159,28
160,28
161,25
162,24
163,21
164,23
165,22
166,18
167,22
168,27
169,23
170,24
171,25
172,27
173,21
174,25
175,26
176,21
177,21
178,19
179,21
180,23
181,21
182,19
183,20
184,15
185,25
186,12
187,13
188,18
189,17
190,19
191,16
192,16
193,21
194,19
195,25
196,16
197,22
198,20
199,22
