,number_pca_components_class
0,7
1,9
2,10
3,8
4,11
5,6
6,13
7,10
8,8
9,8
10,6
11,11
12,6
13,12
14,14
15,8
16,9
17,8
18,12
19,9
20,9
21,6
22,12
23,12
24,8
25,9
26,11
27,7
28,6
29,10
30,6
31,11
32,7
33,6
34,5
35,12
36,7
37,8
38,12
39,11
40,8
41,5
42,10
43,10
44,8
45,6
46,10
47,9
48,10
49,9
50,6
51,7
52,10
53,7
54,6
55,9
56,9
57,5
58,9
59,9
60,7
61,9
62,10
63,12
64,11
65,13
66,10
67,12
68,7
69,9
70,8
71,13
72,13
73,9
74,6
75,9
76,11
77,7
78,10
79,14
80,12
81,11
82,4
83,10
84,8
85,15
86,6
87,8
88,12
89,11
90,7
91,6
92,10
93,10
94,9
95,10
96,12
97,9
98,9
99,11
100,5
101,9
102,11
103,7
104,9
105,7
106,9
107,10
108,10
109,9
110,10
111,10
112,6
113,12
114,10
115,9
116,9
117,7
118,9
119,7
120,5
121,11
122,14
123,7
124,10
125,5
126,9
127,5
128,6
129,8
130,10
131,11
132,12
133,9
134,12
135,9
136,7
137,10
138,8
139,10
140,10
141,12
142,10
143,9
144,11
145,10
146,6
147,4
148,11
149,11
150,7
151,12
152,8
153,11
154,6
155,9
156,4
157,11
158,10
159,10
160,5
161,13
162,10
163,5
164,9
165,11
166,7
167,12
168,10
169,11
170,8
171,8
172,13
173,8
174,10
175,11
176,9
177,8
178,5
179,10
180,7
181,8
182,9
183,9
184,7
185,6
186,10
187,10
188,11
189,10
190,5
191,8
192,5
193,6
194,9
195,10
196,13
197,12
198,10
199,7
