,number_pca_components_class
0,4
1,5
2,5
3,5
4,5
5,6
6,6
7,6
8,6
9,6
10,6
11,5
12,5
13,4
14,5
15,5
16,6
17,6
18,5
19,6
20,5
21,6
22,4
23,3
24,7
25,6
26,6
27,6
28,6
29,6
30,7
31,6
32,6
33,6
34,5
35,6
36,4
37,5
38,5
39,5
40,5
41,6
42,5
43,5
44,6
45,3
46,5
47,7
48,6
49,5
50,5
51,4
52,5
53,4
54,5
55,5
56,5
57,5
58,7
59,5
60,5
61,5
62,6
63,5
64,5
65,4
66,4
67,6
68,6
69,5
70,4
71,4
72,5
73,6
74,6
75,5
76,5
77,6
78,5
79,6
80,6
81,4
82,5
83,5
84,4
85,6
86,5
87,4
88,5
89,5
90,6
91,5
92,5
93,5
94,4
95,4
96,3
97,5
98,5
99,6
100,6
101,4
102,5
103,4
104,5
105,6
106,6
107,4
108,4
109,6
110,5
111,4
112,5
113,5
114,5
115,4
116,3
117,5
118,4
119,5
120,6
121,4
122,6
123,7
124,4
125,6
126,5
127,5
128,5
129,5
130,5
131,6
132,4
133,4
134,6
135,6
136,6
137,4
138,6
139,5
140,6
141,5
142,5
143,5
144,5
145,4
146,3
147,5
148,4
149,6
150,7
151,5
152,5
153,4
154,3
155,5
156,6
157,4
158,6
159,6
160,6
161,6
162,4
163,6
164,4
165,4
166,3
167,4
168,6
169,6
170,3
171,5
172,6
173,4
174,5
175,5
176,5
177,4
178,4
179,5
180,6
181,4
182,3
183,4
184,3
185,5
186,2
187,3
188,4
189,5
190,4
191,3
192,2
193,5
194,3
195,4
196,5
197,4
198,4
199,5
