,number_pca_components_class
0,13
1,10
2,11
3,10
4,16
5,12
6,13
7,17
8,17
9,8
10,12
11,10
12,14
13,16
14,11
15,13
16,15
17,16
18,11
19,18
20,12
21,16
22,8
23,11
24,14
25,13
26,12
27,12
28,11
29,20
30,9
31,15
32,12
33,13
34,9
35,12
36,10
37,13
38,12
39,10
40,14
41,11
42,11
43,11
44,13
45,8
46,12
47,11
48,12
49,10
50,15
51,12
52,15
53,11
54,10
55,8
56,10
57,10
58,13
59,12
60,6
61,11
62,12
63,10
64,16
65,15
66,9
67,15
68,9
69,17
70,11
71,18
72,15
73,11
74,9
75,11
76,13
77,11
78,12
79,15
80,11
81,12
82,13
83,12
84,13
85,11
86,14
87,13
88,10
89,15
90,7
91,12
92,9
93,13
94,11
95,17
96,14
97,10
98,16
99,15
100,11
101,12
102,12
103,14
104,9
105,10
106,15
107,12
108,9
109,15
110,12
111,10
112,12
113,13
114,13
115,18
116,9
117,17
118,16
119,13
120,13
121,17
122,12
123,12
124,12
125,14
126,15
127,12
128,13
129,11
130,11
131,14
132,9
133,9
134,15
135,10
136,12
137,13
138,12
139,9
140,12
141,13
142,14
143,9
144,16
145,9
146,8
147,10
148,15
149,15
150,15
151,9
152,15
153,8
154,18
155,17
156,10
157,14
158,14
159,11
160,9
161,13
162,11
163,9
164,9
165,10
166,9
167,16
168,16
169,9
170,11
171,13
172,10
173,14
174,13
175,15
176,11
177,11
178,12
179,16
180,11
181,10
182,14
183,11
184,14
185,13
186,15
187,8
188,11
189,11
190,13
191,11
192,16
193,10
194,13
195,10
196,12
197,11
198,20
199,11
