,number_pca_components_class
0,9
1,11
2,11
3,13
4,10
5,12
6,13
7,12
8,10
9,12
10,11
11,12
12,12
13,9
14,11
15,11
16,12
17,13
18,11
19,11
20,10
21,12
22,10
23,9
24,12
25,14
26,13
27,14
28,13
29,13
30,13
31,12
32,12
33,13
34,13
35,12
36,10
37,11
38,12
39,12
40,11
41,11
42,11
43,11
44,10
45,11
46,11
47,13
48,13
49,12
50,13
51,12
52,12
53,12
54,13
55,13
56,13
57,13
58,12
59,13
60,13
61,12
62,13
63,14
64,12
65,12
66,11
67,14
68,13
69,12
70,11
71,11
72,13
73,13
74,13
75,12
76,14
77,13
78,11
79,13
80,14
81,12
82,12
83,12
84,11
85,14
86,13
87,12
88,13
89,12
90,11
91,13
92,13
93,12
94,10
95,11
96,11
97,11
98,12
99,13
100,13
101,10
102,13
103,10
104,13
105,13
106,13
107,10
108,11
109,13
110,13
111,10
112,12
113,12
114,11
115,9
116,11
117,13
118,11
119,13
120,13
121,11
122,13
123,13
124,10
125,13
126,12
127,13
128,12
129,12
130,13
131,12
132,11
133,10
134,13
135,13
136,13
137,11
138,13
139,12
140,12
141,12
142,12
143,12
144,13
145,10
146,11
147,12
148,10
149,13
150,13
151,13
152,11
153,10
154,10
155,13
156,13
157,10
158,14
159,12
160,13
161,14
162,11
163,12
164,11
165,11
166,9
167,12
168,14
169,13
170,11
171,13
172,13
173,10
174,13
175,13
176,12
177,12
178,11
179,12
180,13
181,12
182,12
183,12
184,11
185,13
186,9
187,10
188,12
189,12
190,13
191,11
192,11
193,11
194,10
195,11
196,11
197,10
198,9
199,12
