,number_pca_components_class
0,3
1,5
2,5
3,4
4,5
5,4
6,4
7,4
8,5
9,4
10,4
11,5
12,4
13,4
14,5
15,3
16,5
17,3
18,6
19,5
20,5
21,4
22,4
23,5
24,3
25,6
26,5
27,4
28,3
29,4
30,3
31,5
32,4
33,6
34,4
35,3
36,3
37,4
38,5
39,4
40,4
41,5
42,4
43,4
44,4
45,4
46,4
47,5
48,3
49,4
50,5
51,3
52,4
53,5
54,4
55,5
56,4
57,5
58,3
59,5
60,3
61,5
62,2
63,5
64,6
65,6
66,5
67,6
68,4
69,3
70,4
71,3
72,5
73,5
74,5
75,5
76,5
77,5
78,5
79,5
80,5
81,5
82,3
83,4
84,4
85,4
86,4
87,5
88,4
89,3
90,5
91,5
92,5
93,4
94,4
95,3
96,5
97,3
98,5
99,4
100,3
101,6
102,5
103,4
104,2
105,2
106,5
107,3
108,3
109,4
110,4
111,5
112,4
113,5
114,5
115,3
116,5
117,4
118,5
119,5
120,4
121,5
122,5
123,5
124,2
125,2
126,5
127,4
128,5
129,4
130,2
131,5
132,5
133,3
134,3
135,5
136,4
137,3
138,4
139,5
140,3
141,4
142,5
143,4
144,3
145,5
146,4
147,5
148,3
149,7
150,3
151,4
152,3
153,5
154,3
155,5
156,4
157,4
158,3
159,6
160,6
161,5
162,4
163,4
164,5
165,4
166,4
167,5
168,5
169,3
170,4
171,3
172,6
173,4
174,4
175,4
176,6
177,5
178,3
179,3
180,3
181,5
182,5
183,4
184,3
185,4
186,5
187,4
188,4
189,6
190,3
191,4
192,5
193,3
194,4
195,4
196,5
197,4
198,5
199,4
