,number_pca_components_class
0,12
1,14
2,15
3,14
4,15
5,14
6,17
7,15
8,14
9,15
10,17
11,14
12,14
13,10
14,14
15,16
16,17
17,18
18,16
19,15
20,13
21,14
22,13
23,10
24,16
25,16
26,17
27,15
28,15
29,16
30,16
31,15
32,16
33,16
34,15
35,15
36,13
37,14
38,16
39,15
40,17
41,17
42,15
43,14
44,14
45,13
46,15
47,17
48,13
49,15
50,15
51,14
52,14
53,15
54,16
55,15
56,15
57,15
58,14
59,16
60,11
61,15
62,14
63,14
64,17
65,13
66,15
67,17
68,14
69,17
70,13
71,15
72,17
73,16
74,15
75,15
76,17
77,14
78,15
79,18
80,15
81,13
82,13
83,14
84,14
85,17
86,12
87,14
88,16
89,17
90,13
91,16
92,15
93,14
94,12
95,14
96,15
97,14
98,18
99,15
100,14
101,13
102,19
103,15
104,16
105,13
106,14
107,14
108,13
109,15
110,13
111,12
112,13
113,17
114,16
115,14
116,11
117,15
118,17
119,13
120,13
121,13
122,18
123,13
124,14
125,15
126,14
127,15
128,12
129,16
130,16
131,16
132,15
133,11
134,17
135,15
136,14
137,17
138,13
139,16
140,15
141,16
142,16
143,13
144,17
145,14
146,12
147,14
148,13
149,16
150,15
151,14
152,16
153,13
154,13
155,17
156,15
157,15
158,18
159,18
160,18
161,15
162,13
163,15
164,15
165,13
166,12
167,14
168,18
169,14
170,13
171,16
172,16
173,14
174,17
175,20
176,12
177,14
178,13
179,14
180,14
181,14
182,16
183,15
184,12
185,15
186,12
187,13
188,15
189,15
190,15
191,13
192,14
193,16
194,13
195,16
196,16
197,14
198,14
199,15
