,number_pca_components_class
0,7
1,5
2,5
3,5
4,6
5,5
6,6
7,7
8,6
9,5
10,6
11,6
12,5
13,10
14,8
15,6
16,5
17,6
18,5
19,6
20,5
21,5
22,7
23,11
24,5
25,5
26,6
27,5
28,5
29,5
30,5
31,6
32,5
33,6
34,6
35,5
36,5
37,5
38,5
39,6
40,6
41,5
42,6
43,6
44,5
45,5
46,7
47,5
48,6
49,5
50,5
51,6
52,6
53,5
54,5
55,5
56,6
57,5
58,5
59,5
60,5
61,5
62,6
63,5
64,6
65,5
66,5
67,6
68,5
69,6
70,5
71,7
72,6
73,5
74,6
75,5
76,5
77,5
78,6
79,7
80,6
81,5
82,5
83,5
84,5
85,6
86,6
87,5
88,6
89,6
90,5
91,5
92,6
93,5
94,5
95,6
96,6
97,5
98,5
99,5
100,5
101,7
102,5
103,5
104,5
105,5
106,5
107,5
108,5
109,6
110,5
111,5
112,5
113,5
114,5
115,5
116,5
117,6
118,5
119,5
120,5
121,5
122,6
123,5
124,6
125,6
126,5
127,6
128,5
129,5
130,6
131,5
132,6
133,5
134,6
135,5
136,5
137,5
138,5
139,5
140,6
141,5
142,5
143,5
144,6
145,5
146,5
147,5
148,9
149,6
150,5
151,5
152,6
153,5
154,6
155,5
156,5
157,5
158,6
159,6
160,6
161,5
162,5
163,5
164,5
165,5
166,5
167,5
168,6
169,5
170,5
171,5
172,6
173,6
174,5
175,5
176,5
177,5
178,5
179,5
180,5
181,5
182,5
183,6
184,5
185,5
186,5
187,6
188,6
189,5
190,5
191,5
192,5
193,5
194,7
195,6
196,8
197,6
198,7
199,6
