,number_pca_components_class
0,10
1,7
2,8
3,9
4,12
5,8
6,11
7,13
8,12
9,6
10,8
11,7
12,10
13,13
14,8
15,10
16,13
17,12
18,9
19,13
20,10
21,10
22,6
23,9
24,10
25,9
26,10
27,10
28,9
29,16
30,7
31,11
32,10
33,10
34,6
35,10
36,8
37,10
38,10
39,8
40,10
41,9
42,9
43,8
44,10
45,5
46,8
47,8
48,8
49,8
50,11
51,9
52,11
53,9
54,7
55,6
56,7
57,7
58,11
59,9
60,4
61,10
62,10
63,9
64,13
65,11
66,7
67,10
68,8
69,10
70,8
71,12
72,12
73,9
74,8
75,8
76,11
77,8
78,10
79,12
80,10
81,8
82,10
83,11
84,9
85,10
86,11
87,11
88,9
89,12
90,6
91,10
92,8
93,10
94,9
95,12
96,11
97,7
98,13
99,12
100,7
101,10
102,9
103,11
104,8
105,8
106,12
107,9
108,7
109,12
110,11
111,7
112,10
113,12
114,10
115,13
116,7
117,12
118,13
119,9
120,9
121,12
122,9
123,9
124,9
125,12
126,11
127,9
128,9
129,9
130,10
131,11
132,7
133,7
134,12
135,9
136,10
137,11
138,10
139,7
140,8
141,11
142,11
143,7
144,13
145,7
146,6
147,8
148,12
149,13
150,10
151,7
152,11
153,6
154,12
155,12
156,7
157,9
158,10
159,8
160,6
161,11
162,8
163,7
164,7
165,8
166,7
167,12
168,13
169,8
170,9
171,10
172,9
173,9
174,10
175,12
176,8
177,8
178,10
179,11
180,9
181,8
182,11
183,9
184,12
185,9
186,11
187,6
188,9
189,8
190,10
191,8
192,11
193,8
194,9
195,6
196,10
197,7
198,14
199,8
