,number_pca_components_class
0,7
1,6
2,5
3,6
4,9
5,5
6,7
7,7
8,7
9,5
10,5
11,5
12,6
13,9
14,6
15,6
16,9
17,7
18,5
19,7
20,6
21,7
22,4
23,7
24,7
25,6
26,7
27,7
28,6
29,10
30,5
31,7
32,8
33,6
34,4
35,6
36,8
37,7
38,12
39,7
40,6
41,6
42,6
43,5
44,8
45,3
46,6
47,6
48,5
49,9
50,7
51,6
52,8
53,6
54,5
55,5
56,5
57,5
58,8
59,4
60,2
61,7
62,7
63,7
64,9
65,8
66,5
67,7
68,5
69,5
70,6
71,9
72,10
73,7
74,9
75,6
76,8
77,4
78,6
79,10
80,10
81,6
82,5
83,10
84,7
85,11
86,8
87,8
88,8
89,9
90,3
91,7
92,8
93,7
94,5
95,9
96,8
97,6
98,9
99,7
100,6
101,9
102,6
103,8
104,9
105,6
106,7
107,6
108,5
109,7
110,8
111,4
112,6
113,10
114,8
115,7
116,5
117,8
118,6
119,6
120,6
121,8
122,8
123,7
124,7
125,6
126,7
127,6
128,5
129,5
130,7
131,7
132,9
133,6
134,7
135,6
136,7
137,8
138,9
139,6
140,5
141,8
142,8
143,4
144,9
145,6
146,3
147,6
148,9
149,11
150,7
151,9
152,6
153,3
154,8
155,8
156,5
157,5
158,8
159,8
160,4
161,7
162,6
163,3
164,5
165,6
166,7
167,8
168,10
169,9
170,7
171,7
172,8
173,7
174,6
175,7
176,4
177,5
178,6
179,7
180,6
181,7
182,9
183,7
184,11
185,6
186,7
187,3
188,8
189,4
190,6
191,7
192,6
193,5
194,8
195,5
196,11
197,5
198,8
199,4
