,number_pca_components_class
0,5
1,6
2,7
3,7
4,7
5,7
6,8
7,8
8,7
9,7
10,8
11,7
12,6
13,5
14,6
15,7
16,7
17,7
18,5
19,7
20,7
21,6
22,5
23,4
24,6
25,7
26,7
27,7
28,7
29,7
30,7
31,6
32,6
33,7
34,7
35,7
36,6
37,6
38,6
39,6
40,7
41,7
42,7
43,6
44,6
45,5
46,6
47,7
48,7
49,8
50,8
51,7
52,8
53,8
54,7
55,6
56,7
57,7
58,6
59,7
60,5
61,6
62,6
63,6
64,7
65,6
66,7
67,8
68,6
69,7
70,6
71,5
72,6
73,7
74,6
75,7
76,8
77,6
78,7
79,8
80,7
81,5
82,5
83,6
84,6
85,6
86,6
87,6
88,8
89,8
90,5
91,7
92,8
93,5
94,6
95,6
96,5
97,7
98,7
99,7
100,7
101,5
102,7
103,6
104,7
105,5
106,6
107,6
108,6
109,6
110,7
111,5
112,5
113,6
114,7
115,5
116,5
117,7
118,7
119,6
120,6
121,6
122,8
123,6
124,5
125,7
126,6
127,7
128,6
129,7
130,7
131,7
132,6
133,5
134,6
135,7
136,6
137,6
138,6
139,7
140,6
141,7
142,7
143,7
144,7
145,6
146,6
147,7
148,6
149,7
150,6
151,7
152,7
153,6
154,5
155,7
156,7
157,5
158,7
159,7
160,7
161,6
162,7
163,6
164,7
165,6
166,5
167,6
168,7
169,6
170,5
171,7
172,7
173,5
174,7
175,7
176,5
177,5
178,5
179,6
180,6
181,6
182,5
183,6
184,5
185,7
186,4
187,5
188,5
189,5
190,5
191,5
192,5
193,6
194,5
195,6
196,6
197,5
198,5
199,6
