,number_pca_components_class
0,5
1,8
2,7
3,6
4,7
5,6
6,8
7,9
8,7
9,6
10,5
11,8
12,6
13,7
14,10
15,8
16,9
17,8
18,7
19,7
20,6
21,6
22,8
23,7
24,6
25,8
26,8
27,6
28,6
29,6
30,6
31,8
32,6
33,6
34,5
35,7
36,5
37,7
38,8
39,8
40,7
41,5
42,9
43,8
44,7
45,6
46,8
47,8
48,8
49,7
50,5
51,6
52,8
53,6
54,5
55,6
56,7
57,5
58,7
59,7
60,5
61,7
62,7
63,7
64,9
65,6
66,8
67,8
68,5
69,9
70,5
71,7
72,7
73,6
74,5
75,5
76,7
77,7
78,8
79,8
80,7
81,6
82,5
83,8
84,5
85,8
86,5
87,5
88,7
89,8
90,5
91,6
92,8
93,6
94,6
95,7
96,7
97,6
98,7
99,7
100,6
101,6
102,7
103,8
104,7
105,6
106,6
107,6
108,6
109,6
110,7
111,6
112,6
113,7
114,8
115,8
116,5
117,5
118,6
119,6
120,5
121,7
122,9
123,6
124,5
125,5
126,6
127,5
128,5
129,6
130,8
131,7
132,6
133,5
134,7
135,7
136,6
137,8
138,6
139,5
140,8
141,7
142,8
143,6
144,7
145,8
146,4
147,4
148,7
149,7
150,5
151,6
152,6
153,7
154,5
155,6
156,5
157,7
158,7
159,6
160,5
161,9
162,7
163,5
164,6
165,6
166,5
167,7
168,8
169,8
170,5
171,6
172,9
173,5
174,7
175,8
176,7
177,6
178,6
179,7
180,6
181,7
182,7
183,7
184,6
185,6
186,6
187,6
188,7
189,7
190,5
191,6
192,5
193,6
194,6
195,6
196,9
197,7
198,7
199,7
