,number_pca_components_class
0,9
1,13
2,13
3,15
4,14
5,14
6,16
7,16
8,16
9,14
10,17
11,14
12,13
13,9
14,13
15,16
16,16
17,17
18,15
19,15
20,15
21,16
22,15
23,8
24,16
25,16
26,16
27,16
28,14
29,16
30,15
31,16
32,16
33,15
34,15
35,14
36,15
37,16
38,16
39,16
40,17
41,16
42,16
43,16
44,13
45,11
46,15
47,16
48,15
49,14
50,14
51,15
52,15
53,15
54,15
55,13
56,15
57,14
58,15
59,16
60,12
61,13
62,16
63,15
64,16
65,14
66,15
67,17
68,13
69,17
70,12
71,15
72,17
73,16
74,16
75,15
76,16
77,14
78,16
79,18
80,17
81,13
82,13
83,15
84,14
85,17
86,15
87,15
88,18
89,16
90,11
91,16
92,16
93,13
94,13
95,16
96,15
97,15
98,15
99,17
100,16
101,14
102,17
103,13
104,15
105,14
106,15
107,14
108,14
109,16
110,16
111,12
112,12
113,17
114,15
115,14
116,12
117,16
118,13
119,14
120,15
121,14
122,18
123,15
124,14
125,16
126,13
127,16
128,13
129,16
130,17
131,16
132,16
133,11
134,17
135,15
136,15
137,16
138,15
139,16
140,16
141,17
142,15
143,14
144,17
145,13
146,13
147,15
148,13
149,17
150,16
151,17
152,16
153,13
154,13
155,17
156,15
157,15
158,18
159,17
160,17
161,17
162,14
163,14
164,14
165,13
166,12
167,13
168,17
169,15
170,13
171,15
172,17
173,14
174,15
175,18
176,14
177,15
178,14
179,15
180,16
181,15
182,14
183,14
184,13
185,16
186,11
187,11
188,15
189,13
190,14
191,11
192,12
193,15
194,12
195,15
196,12
197,14
198,13
199,15
