,number_pca_components_class
0,5
1,8
2,8
3,6
4,8
5,6
6,8
7,9
8,7
9,6
10,6
11,8
12,6
13,7
14,10
15,8
16,9
17,8
18,7
19,7
20,7
21,6
22,8
23,7
24,6
25,8
26,8
27,6
28,6
29,7
30,6
31,8
32,7
33,6
34,5
35,8
36,5
37,7
38,8
39,8
40,7
41,5
42,9
43,8
44,7
45,6
46,8
47,8
48,8
49,7
50,5
51,6
52,8
53,6
54,6
55,6
56,7
57,6
58,7
59,7
60,5
61,7
62,7
63,7
64,9
65,7
66,9
67,8
68,6
69,9
70,5
71,7
72,8
73,7
74,6
75,5
76,7
77,7
78,8
79,8
80,7
81,6
82,5
83,8
84,5
85,8
86,6
87,5
88,7
89,8
90,6
91,6
92,9
93,7
94,6
95,7
96,7
97,6
98,7
99,8
100,6
101,6
102,8
103,8
104,7
105,6
106,6
107,6
108,6
109,6
110,8
111,6
112,6
113,7
114,8
115,8
116,6
117,5
118,6
119,7
120,5
121,7
122,9
123,6
124,5
125,5
126,7
127,5
128,5
129,6
130,8
131,7
132,6
133,5
134,7
135,7
136,6
137,8
138,6
139,6
140,8
141,8
142,8
143,6
144,7
145,8
146,4
147,4
148,7
149,7
150,6
151,6
152,6
153,7
154,5
155,6
156,5
157,7
158,8
159,7
160,6
161,9
162,7
163,6
164,6
165,6
166,5
167,7
168,8
169,8
170,5
171,7
172,9
173,5
174,7
175,8
176,7
177,6
178,6
179,7
180,6
181,8
182,7
183,7
184,6
185,6
186,6
187,6
188,7
189,7
190,5
191,6
192,5
193,6
194,7
195,6
196,10
197,7
198,7
199,8
