,number_pca_components_class
0,2
1,2
2,1
3,3
4,4
5,4
6,3
7,3
8,3
9,3
10,3
11,4
12,4
13,4
14,2
15,3
16,5
17,3
18,1
19,2
20,4
21,3
22,3
23,3
24,3
25,2
26,2
27,3
28,3
29,4
30,2
31,4
32,4
33,2
34,4
35,3
36,3
37,3
38,3
39,4
40,4
41,4
42,3
43,1
44,3
45,4
46,3
47,5
48,3
49,4
50,2
51,3
52,4
53,3
54,4
55,3
56,3
57,3
58,1
59,4
60,3
61,2
62,2
63,1
64,3
65,5
66,3
67,1
68,4
69,3
70,4
71,3
72,3
73,1
74,3
75,3
76,5
77,3
78,4
79,4
80,4
81,4
82,1
83,2
84,3
85,3
86,3
87,3
88,4
89,3
90,4
91,5
92,4
93,3
94,3
95,3
96,2
97,2
98,3
99,3
100,3
101,3
102,3
103,3
104,2
105,1
106,5
107,1
108,3
109,3
110,3
111,5
112,3
113,4
114,4
115,1
116,5
117,2
118,4
119,3
120,3
121,4
122,2
123,4
124,1
125,1
126,4
127,3
128,5
129,4
130,3
131,2
132,5
133,3
134,3
135,3
136,3
137,3
138,3
139,4
140,4
141,2
142,4
143,4
144,3
145,1
146,2
147,4
148,3
149,2
150,2
151,3
152,3
153,4
154,3
155,2
156,4
157,3
158,3
159,3
160,1
161,4
162,4
163,1
164,3
165,4
166,3
167,1
168,3
169,3
170,2
171,1
172,1
173,3
174,3
175,1
176,2
177,3
178,3
179,1
180,3
181,4
182,3
183,3
184,2
185,2
186,1
187,3
188,3
189,6
190,2
191,4
192,4
193,3
194,4
195,3
196,4
197,3
198,3
199,4
