,number_pca_components_class
0,7
1,7
2,8
3,8
4,8
5,8
6,9
7,9
8,9
9,8
10,9
11,8
12,7
13,6
14,9
15,9
16,8
17,9
18,8
19,9
20,8
21,8
22,9
23,7
24,8
25,8
26,8
27,8
28,7
29,7
30,8
31,8
32,8
33,8
34,8
35,8
36,8
37,9
38,8
39,9
40,9
41,8
42,9
43,8
44,7
45,7
46,9
47,8
48,8
49,7
50,7
51,8
52,9
53,8
54,8
55,7
56,8
57,7
58,7
59,7
60,7
61,8
62,8
63,7
64,8
65,7
66,8
67,9
68,7
69,9
70,7
71,9
72,10
73,8
74,8
75,7
76,8
77,7
78,8
79,9
80,9
81,7
82,7
83,9
84,7
85,9
86,8
87,8
88,8
89,8
90,8
91,8
92,8
93,7
94,7
95,8
96,8
97,7
98,8
99,8
100,8
101,9
102,8
103,8
104,7
105,7
106,8
107,7
108,7
109,8
110,7
111,7
112,7
113,9
114,7
115,8
116,6
117,8
118,7
119,7
120,8
121,7
122,9
123,8
124,9
125,8
126,7
127,8
128,7
129,8
130,9
131,8
132,9
133,6
134,8
135,8
136,8
137,8
138,7
139,8
140,8
141,8
142,7
143,6
144,8
145,7
146,7
147,7
148,8
149,8
150,7
151,8
152,8
153,7
154,7
155,8
156,8
157,8
158,9
159,9
160,8
161,8
162,8
163,8
164,7
165,8
166,7
167,7
168,8
169,8
170,8
171,8
172,9
173,8
174,8
175,9
176,7
177,8
178,8
179,8
180,8
181,8
182,8
183,8
184,7
185,8
186,7
187,7
188,8
189,8
190,8
191,8
192,7
193,8
194,9
195,9
196,10
197,9
198,9
199,8
