,number_pca_components_class
0,10
1,15
2,16
3,15
4,16
5,14
6,16
7,17
8,15
9,16
10,18
11,15
12,15
13,10
14,13
15,17
16,18
17,18
18,17
19,14
20,14
21,16
22,14
23,10
24,16
25,17
26,16
27,17
28,15
29,17
30,17
31,16
32,17
33,18
34,17
35,15
36,13
37,15
38,16
39,15
40,19
41,17
42,15
43,16
44,14
45,12
46,15
47,16
48,15
49,16
50,15
51,15
52,17
53,16
54,17
55,15
56,15
57,16
58,14
59,17
60,11
61,15
62,14
63,14
64,17
65,14
66,16
67,19
68,13
69,17
70,13
71,13
72,17
73,18
74,16
75,15
76,18
77,13
78,16
79,17
80,16
81,13
82,14
83,15
84,15
85,17
86,14
87,16
88,16
89,17
90,14
91,18
92,15
93,15
94,13
95,16
96,16
97,14
98,18
99,16
100,16
101,14
102,18
103,16
104,17
105,13
106,14
107,15
108,15
109,14
110,14
111,13
112,13
113,17
114,16
115,16
116,13
117,16
118,17
119,13
120,14
121,15
122,18
123,14
124,15
125,15
126,14
127,15
128,13
129,17
130,15
131,17
132,15
133,12
134,17
135,15
136,14
137,17
138,14
139,17
140,16
141,16
142,16
143,14
144,18
145,15
146,13
147,15
148,13
149,16
150,15
151,17
152,15
153,14
154,14
155,18
156,14
157,16
158,18
159,18
160,18
161,15
162,14
163,15
164,15
165,15
166,13
167,14
168,16
169,16
170,15
171,16
172,18
173,14
174,16
175,18
176,14
177,15
178,14
179,13
180,13
181,14
182,15
183,14
184,13
185,17
186,12
187,12
188,14
189,15
190,15
191,14
192,15
193,14
194,13
195,16
196,13
197,14
198,15
199,16
