,number_pca_components_class
0,8
1,12
2,12
3,12
4,12
5,12
6,12
7,11
8,11
9,12
10,12
11,12
12,10
13,7
14,10
15,12
16,12
17,12
18,9
19,11
20,11
21,10
22,9
23,7
24,11
25,11
26,11
27,11
28,12
29,11
30,11
31,11
32,11
33,12
34,12
35,11
36,10
37,11
38,11
39,11
40,11
41,11
42,11
43,11
44,11
45,10
46,10
47,11
48,12
49,12
50,12
51,11
52,12
53,11
54,12
55,11
56,12
57,12
58,12
59,12
60,9
61,11
62,10
63,10
64,11
65,10
66,11
67,11
68,10
69,11
70,10
71,9
72,10
73,11
74,10
75,10
76,11
77,10
78,11
79,11
80,11
81,11
82,9
83,10
84,11
85,10
86,11
87,11
88,11
89,12
90,9
91,12
92,12
93,10
94,10
95,10
96,10
97,11
98,12
99,12
100,10
101,9
102,11
103,11
104,11
105,10
106,10
107,12
108,10
109,10
110,10
111,10
112,9
113,10
114,12
115,10
116,10
117,11
118,10
119,10
120,10
121,10
122,11
123,11
124,8
125,11
126,11
127,11
128,10
129,11
130,11
131,10
132,9
133,9
134,10
135,11
136,11
137,10
138,10
139,11
140,10
141,11
142,11
143,11
144,11
145,11
146,10
147,11
148,9
149,11
150,10
151,11
152,12
153,10
154,10
155,10
156,10
157,10
158,11
159,11
160,11
161,10
162,11
163,10
164,11
165,10
166,9
167,10
168,11
169,10
170,10
171,11
172,10
173,9
174,11
175,11
176,10
177,10
178,10
179,11
180,10
181,10
182,10
183,10
184,8
185,12
186,8
187,8
188,10
189,9
190,10
191,9
192,10
193,11
194,9
195,10
196,10
197,9
198,9
199,11
