,number_pca_components_class
0,9
1,6
2,7
3,7
4,7
5,6
6,7
7,9
8,8
9,7
10,8
11,7
12,6
13,8
14,10
15,8
16,8
17,8
18,6
19,9
20,6
21,8
22,9
23,9
24,7
25,7
26,7
27,7
28,7
29,6
30,7
31,7
32,7
33,8
34,7
35,7
36,6
37,7
38,6
39,8
40,8
41,7
42,8
43,8
44,6
45,7
46,10
47,7
48,6
49,7
50,7
51,7
52,7
53,7
54,7
55,6
56,7
57,7
58,6
59,6
60,6
61,6
62,7
63,7
64,8
65,6
66,8
67,8
68,6
69,8
70,6
71,9
72,9
73,6
74,7
75,6
76,7
77,5
78,8
79,9
80,9
81,5
82,6
83,7
84,6
85,9
86,8
87,7
88,8
89,7
90,7
91,7
92,8
93,5
94,6
95,9
96,9
97,6
98,6
99,7
100,7
101,9
102,7
103,6
104,6
105,6
106,7
107,6
108,7
109,7
110,7
111,5
112,6
113,7
114,6
115,7
116,6
117,8
118,7
119,6
120,6
121,6
122,9
123,7
124,9
125,7
126,6
127,8
128,6
129,7
130,8
131,7
132,9
133,5
134,8
135,8
136,7
137,8
138,7
139,7
140,7
141,7
142,7
143,5
144,7
145,6
146,7
147,6
148,10
149,9
150,6
151,7
152,7
153,6
154,8
155,7
156,6
157,7
158,8
159,8
160,7
161,7
162,7
163,6
164,7
165,6
166,6
167,7
168,8
169,7
170,8
171,6
172,9
173,8
174,6
175,7
176,6
177,6
178,6
179,6
180,7
181,6
182,7
183,7
184,6
185,6
186,7
187,8
188,7
189,6
190,6
191,6
192,7
193,7
194,8
195,8
196,10
197,8
198,9
199,7
